Date,Close
2021-08-30,74600.0
2021-08-31,76700.0
2021-09-01,76800.0
2021-09-02,76000.0
2021-09-03,76600.0
2021-09-06,77300.0
2021-09-07,76100.0
2021-09-08,76300.0
2021-09-09,75300.0
2021-09-10,75300.0
2021-09-13,76300.0
2021-09-14,76600.0
2021-09-15,77000.0
2021-09-16,76100.0
2021-09-17,77200.0
2021-09-23,77400.0
2021-09-24,77300.0
2021-09-27,77700.0
2021-09-28,76300.0
2021-09-29,74100.0
2021-09-30,74100.0
2021-10-01,73200.0
2021-10-05,72200.0
2021-10-06,71300.0
2021-10-07,71600.0
2021-10-08,71500.0
2021-10-12,69000.0
2021-10-13,68800.0
2021-10-14,69400.0
2021-10-15,70100.0
2021-10-18,70200.0
2021-10-19,70600.0
2021-10-20,70300.0
2021-10-21,70200.0
2021-10-22,70400.0
2021-10-25,70200.0
2021-10-26,71100.0
2021-10-27,70100.0
2021-10-28,70700.0
2021-10-29,69800.0
2021-11-01,69900.0
2021-11-02,71500.0
2021-11-03,70400.0
2021-11-04,70600.0
2021-11-05,70200.0
2021-11-08,70600.0
2021-11-09,70500.0
2021-11-10,70200.0
2021-11-11,69900.0
2021-11-12,70600.0
2021-11-15,71400.0
2021-11-16,71300.0
2021-11-17,70700.0
2021-11-18,70200.0
2021-11-19,71200.0
2021-11-22,74900.0
2021-11-23,75300.0
2021-11-24,74800.0
2021-11-25,73700.0
2021-11-26,72300.0
2021-11-29,72300.0
2021-11-30,71300.0
2021-12-01,74400.0
2021-12-02,75800.0
2021-12-03,75600.0
2021-12-06,76300.0
2021-12-07,77400.0
2021-12-08,77400.0
2021-12-09,78200.0
2021-12-10,76900.0
2021-12-13,76800.0
2021-12-14,77000.0
2021-12-15,77600.0
2021-12-16,77800.0
2021-12-17,78000.0
2021-12-20,77100.0
2021-12-21,78100.0
2021-12-22,79400.0
2021-12-23,79900.0
2021-12-24,80500.0
2021-12-27,80200.0
2021-12-28,80300.0
2021-12-29,78800.0
2021-12-30,78300.0
2022-01-04,78700.0
2022-01-05,77400.0
2022-01-06,76900.0
2022-01-07,78300.0
2022-01-10,78000.0
2022-01-11,78900.0
2022-01-12,78900.0
2022-01-13,77900.0
2022-01-14,77300.0
2022-01-17,77500.0
2022-01-18,77000.0
2022-01-19,76300.0
2022-01-20,76500.0
2022-01-21,75600.0
2022-01-24,75100.0
2022-01-25,74000.0
2022-01-26,74000.0
2022-01-27,71300.0
2022-01-28,73300.0
2022-02-03,73300.0
2022-02-04,74000.0
2022-02-07,73000.0
2022-02-08,73000.0
2022-02-09,73000.0
2022-02-10,75400.0
2022-02-11,74900.0
2022-02-14,73700.0
2022-02-15,73700.0
2022-02-16,74800.0
2022-02-17,75000.0
2022-02-18,74300.0
2022-02-21,74300.0
2022-02-22,74300.0
2022-02-23,74300.0
2022-02-24,71500.0
2022-02-25,71900.0
2022-02-28,71900.0
2022-03-02,71700.0
2022-03-03,72900.0
2022-03-04,72900.0
2022-03-07,70100.0
2022-03-08,69500.0
2022-03-10,69500.0
2022-03-11,70000.0
2022-03-14,70200.0
2022-03-15,70200.0
2022-03-16,70400.0
2022-03-17,70400.0
2022-03-18,70700.0
2022-03-21,69900.0
2022-03-22,70300.0
2022-03-23,70500.0
2022-03-24,69800.0
2022-03-25,69800.0
2022-03-28,69700.0
2022-03-29,70200.0
2022-03-30,69900.0
2022-03-31,69600.0
2022-04-01,69100.0
2022-04-04,69300.0
2022-04-05,69200.0
2022-04-06,68500.0
2022-04-07,68000.0
2022-04-08,67800.0
2022-04-11,67900.0
2022-04-12,67000.0
2022-04-13,68700.0
2022-04-14,67500.0
2022-04-15,66600.0
2022-04-18,66700.0
2022-04-19,67300.0
2022-04-20,67400.0
2022-04-21,67700.0
2022-04-22,67000.0
2022-04-25,66300.0
2022-04-26,66100.0
2022-04-27,65000.0
2022-04-28,64800.0
2022-04-29,67400.0
2022-05-02,67300.0
2022-05-03,67500.0
2022-05-04,67900.0
2022-05-06,66500.0
2022-05-10,65700.0
2022-05-11,65700.0
2022-05-12,64900.0
2022-05-13,66500.0
2022-05-16,66300.0
2022-05-17,67600.0
2022-05-18,68100.0
2022-05-19,67500.0
2022-05-20,68000.0
2022-05-23,67900.0
2022-05-24,66500.0
2022-05-25,66400.0
2022-05-26,65900.0
2022-05-27,66500.0
2022-05-30,67700.0
2022-05-31,67400.0
2022-06-02,66700.0
2022-06-03,66800.0
2022-06-07,65500.0
2022-06-08,65300.0
2022-06-09,65200.0
2022-06-10,63800.0
2022-06-13,62100.0
2022-06-14,61900.0
2022-06-15,60700.0
2022-06-16,60900.0
2022-06-17,59800.0
2022-06-20,58700.0
2022-06-21,58500.0
2022-06-22,57600.0
2022-06-23,57400.0
2022-06-24,58400.0
2022-06-27,58800.0
2022-06-28,59400.0
2022-06-29,58000.0
2022-06-30,57000.0
2022-07-01,56200.0
2022-07-04,57100.0
2022-07-05,57200.0
2022-07-06,56400.0
2022-07-07,58200.0
2022-07-08,58700.0
2022-07-11,58800.0
2022-07-12,58100.0
2022-07-13,58000.0
2022-07-14,57500.0
2022-07-15,60000.0
2022-07-18,61900.0
2022-07-19,60900.0
2022-07-20,60500.0
2022-07-21,61800.0
2022-07-22,61300.0
2022-07-25,61100.0
2022-07-26,61700.0
2022-07-27,61800.0
2022-07-28,61900.0
2022-07-29,61400.0
2022-08-01,61300.0
2022-08-02,61700.0
2022-08-03,61300.0
2022-08-04,61500.0
2022-08-05,61500.0
2022-08-08,60800.0
2022-08-09,60000.0
2022-08-10,59100.0
2022-08-11,59900.0
2022-08-12,60200.0
2022-08-16,61000.0
2022-08-17,60400.0
2022-08-18,61500.0
2022-08-19,60900.0
2022-08-22,60000.0
2022-08-23,59100.0
2022-08-24,59000.0
2022-08-25,59700.0
2022-08-26,60000.0
2022-08-29,58600.0
2022-08-30,58800.0
2022-08-31,59700.0
2022-09-01,58400.0
2022-09-02,57500.0
2022-09-05,57100.0
2022-09-06,57100.0
2022-09-07,56000.0
2022-09-08,55600.0
2022-09-13,58100.0
2022-09-14,56800.0
2022-09-15,56000.0
2022-09-16,56200.0
2022-09-19,56400.0
2022-09-20,55800.0
2022-09-21,55300.0
2022-09-22,54400.0
2022-09-23,54500.0
2022-09-26,53900.0
2022-09-27,54200.0
2022-09-28,52900.0
2022-09-29,52600.0
2022-09-30,53100.0
2022-10-04,55200.0
2022-10-05,56000.0
2022-10-06,56300.0
2022-10-07,56200.0
2022-10-11,55400.0
2022-10-12,55800.0
2022-10-13,55200.0
2022-10-14,56300.0
2022-10-17,56600.0
2022-10-18,56500.0
2022-10-19,55800.0
2022-10-20,55500.0
2022-10-21,55900.0
2022-10-24,57500.0
2022-10-25,57700.0
2022-10-26,59400.0
2022-10-27,59500.0
2022-10-28,57300.0
2022-10-31,59400.0
2022-11-01,60000.0
2022-11-02,59600.0
2022-11-03,59200.0
2022-11-04,59400.0
2022-11-07,60200.0
2022-11-08,61800.0
2022-11-09,62000.0
2022-11-10,60400.0
2022-11-11,62900.0
2022-11-14,61900.0
2022-11-15,62400.0
2022-11-16,62700.0
2022-11-17,61400.0
2022-11-18,61800.0
2022-11-21,61400.0
2022-11-22,60600.0
2022-11-23,61000.0
2022-11-24,61400.0
2022-11-25,61000.0
2022-11-28,60100.0
2022-11-29,60600.0
2022-11-30,62200.0
2022-12-01,62600.0
2022-12-02,60400.0
2022-12-05,60300.0
2022-12-06,59200.0
2022-12-07,58900.0
2022-12-08,59200.0
2022-12-09,60400.0
2022-12-12,59500.0
2022-12-13,59700.0
2022-12-14,60500.0
2022-12-15,59300.0
2022-12-16,59500.0
2022-12-19,59500.0
2022-12-20,58600.0
2022-12-21,58000.0
2022-12-22,59100.0
2022-12-23,58100.0
2022-12-26,57900.0
2022-12-27,58100.0
2022-12-28,56600.0
2022-12-29,55300.0
2023-01-02,55500.0
2023-01-03,55400.0
2023-01-04,57800.0
2023-01-05,58200.0
2023-01-06,59000.0
2023-01-09,60700.0
2023-01-10,60400.0
2023-01-11,60500.0
2023-01-12,60500.0
2023-01-13,60800.0
2023-01-16,61100.0
2023-01-17,61000.0
2023-01-18,60400.0
2023-01-19,61500.0
2023-01-20,61800.0
2023-01-25,63300.0
2023-01-26,63800.0
2023-01-27,64600.0
2023-01-30,63300.0
2023-01-31,61400.0
2023-02-01,61000.0
2023-02-02,63500.0
2023-02-03,63500.0
2023-02-06,61600.0
2023-02-07,62000.0
2023-02-08,63100.0
2023-02-09,63300.0
2023-02-10,62900.0
2023-02-13,62900.0
2023-02-14,63200.0
2023-02-15,62200.0
2023-02-16,63700.0
2023-02-17,62600.0
2023-02-20,62700.0
2023-02-21,62100.0
2023-02-22,61100.0
2023-02-23,62000.0
2023-02-24,61300.0
2023-02-27,60500.0
2023-02-28,60600.0
2023-03-02,60800.0
2023-03-03,60500.0
2023-03-06,61500.0
2023-03-07,60700.0
2023-03-08,60300.0
2023-03-09,60100.0
2023-03-10,59500.0
2023-03-13,60000.0
2023-03-14,59000.0
2023-03-15,59800.0
2023-03-16,59900.0
2023-03-17,61300.0
2023-03-20,60200.0
2023-03-21,60300.0
2023-03-22,61100.0
2023-03-23,62300.0
2023-03-24,63000.0
2023-03-27,62100.0
2023-03-28,62900.0
2023-03-29,62700.0
2023-03-30,63200.0
2023-03-31,64000.0
2023-04-03,63100.0
2023-04-04,63600.0
2023-04-05,63900.0
2023-04-06,62300.0
2023-04-07,65000.0
2023-04-10,65700.0
2023-04-11,65900.0
2023-04-12,66000.0
2023-04-13,66100.0
2023-04-14,65100.0
2023-04-17,65300.0
2023-04-18,65600.0
2023-04-19,65500.0
2023-04-20,65300.0
2023-04-21,65700.0
2023-04-24,65200.0
2023-04-25,63600.0
2023-04-26,64100.0
2023-04-27,64600.0
2023-04-28,65500.0
2023-05-02,65700.0
2023-05-03,65400.0
2023-05-04,65100.0
2023-05-08,65900.0
2023-05-09,65300.0
2023-05-10,64600.0
2023-05-11,64200.0
2023-05-12,64100.0
2023-05-15,64500.0
2023-05-16,65400.0
2023-05-17,65000.0
2023-05-18,66200.0
2023-05-19,68400.0
2023-05-22,68500.0
2023-05-23,68400.0
2023-05-24,68500.0
2023-05-25,68800.0
2023-05-26,70300.0
2023-05-30,72300.0
2023-05-31,71400.0
2023-06-01,70900.0
2023-06-02,72200.0
2023-06-05,71700.0
2023-06-07,71000.0
2023-06-08,70900.0
2023-06-09,72000.0
2023-06-12,71000.0
2023-06-13,72000.0
2023-06-14,71900.0
2023-06-15,71500.0
2023-06-16,71800.0
2023-06-19,71200.0
2023-06-20,71400.0
2023-06-21,70500.0
2023-06-22,71300.0
2023-06-23,71600.0
2023-06-26,72400.0
2023-06-27,72600.0
2023-06-28,72700.0
2023-06-29,72400.0
2023-06-30,72200.0
2023-07-03,73000.0
2023-07-04,73000.0
2023-07-05,72000.0
2023-07-06,71600.0
2023-07-07,69900.0
2023-07-10,69500.0
2023-07-11,71500.0
2023-07-12,71900.0
2023-07-13,71900.0
2023-07-14,73400.0
2023-07-17,73300.0
2023-07-18,72000.0
2023-07-19,71700.0
2023-07-20,71000.0
2023-07-21,70300.0
2023-07-24,70400.0
2023-07-25,70000.0
2023-07-26,69800.0
2023-07-27,71700.0
2023-07-28,70600.0
2023-07-31,69800.0
2023-08-01,71100.0
2023-08-02,69900.0
2023-08-03,68800.0
2023-08-04,68300.0
2023-08-07,68500.0
2023-08-08,67600.0
2023-08-09,68900.0
2023-08-10,68000.0
2023-08-11,67500.0
2023-08-14,67300.0
2023-08-16,67000.0
2023-08-17,66700.0
2023-08-18,66300.0
2023-08-21,66600.0
2023-08-22,66600.0
2023-08-23,67100.0
2023-08-24,68200.0
2023-08-25,67100.0
2023-08-28,66800.0
2023-08-29,66800.0
2023-08-30,67100.0
2023-08-31,66900.0
2023-09-01,71000.0
2023-09-04,71200.0
2023-09-05,70700.0
2023-09-06,70000.0
2023-09-07,70400.0
2023-09-08,70300.0
2023-09-11,70800.0
2023-09-12,70500.0
2023-09-13,70900.0
2023-09-14,71700.0
2023-09-15,72000.0
2023-09-18,70200.0
2023-09-19,69800.0
2023-09-20,69600.0
2023-09-21,68900.0
2023-09-22,68800.0
2023-09-25,69400.0
2023-09-26,68600.0
2023-09-27,68400.0
2023-10-04,67500.0
2023-10-05,66700.0
2023-10-06,66000.0
2023-10-10,66400.0
2023-10-11,68200.0
2023-10-12,68900.0
2023-10-13,68000.0
2023-10-16,67300.0
2023-10-17,69400.0
2023-10-18,70500.0
2023-10-19,69500.0
2023-10-20,68800.0
2023-10-23,68400.0
2023-10-24,68500.0
2023-10-25,68000.0
2023-10-26,66700.0
2023-10-27,67300.0
2023-10-30,67300.0
2023-10-31,66900.0
2023-11-01,68600.0
2023-11-02,69700.0
2023-11-03,69600.0
2023-11-06,70900.0
2023-11-07,70900.0
2023-11-08,69900.0
2023-11-09,70300.0
2023-11-10,70500.0
2023-11-13,70400.0
2023-11-14,70800.0
2023-11-15,72200.0
2023-11-16,72800.0
2023-11-17,72500.0
2023-11-20,72700.0
2023-11-21,72800.0
2023-11-22,72800.0
2023-11-23,72400.0
2023-11-24,71700.0
2023-11-27,71300.0
2023-11-28,72700.0
2023-11-29,72700.0
2023-11-30,72800.0
2023-12-01,72000.0
2023-12-04,72600.0
2023-12-05,71200.0
2023-12-06,71700.0
2023-12-07,71500.0
2023-12-08,72600.0
2023-12-11,73000.0
2023-12-12,73500.0
2023-12-13,72800.0
2023-12-14,73100.0
2023-12-15,73300.0
2023-12-18,72900.0
2023-12-19,73400.0
2023-12-20,74800.0
2023-12-21,75000.0
2023-12-22,75900.0
2023-12-26,76600.0
2023-12-27,78000.0
2023-12-28,78500.0
2024-01-02,79600.0
2024-01-03,77000.0
2024-01-04,76600.0
2024-01-05,76600.0
2024-01-08,76500.0
2024-01-09,74700.0
2024-01-10,73600.0
2024-01-11,73200.0
2024-01-12,73100.0
2024-01-15,73900.0
2024-01-16,72600.0
2024-01-17,71000.0
2024-01-18,71700.0
2024-01-19,74700.0
2024-01-22,75100.0
2024-01-23,75200.0
2024-01-24,74000.0
2024-01-25,74100.0
2024-01-26,73400.0
2024-01-29,74400.0
2024-01-30,74300.0
2024-01-31,72700.0
2024-02-01,73600.0
2024-02-02,75200.0
2024-02-05,74300.0
2024-02-06,74400.0
2024-02-07,75000.0
2024-02-08,74100.0
2024-02-13,75200.0
2024-02-14,74000.0
2024-02-15,73200.0
2024-02-16,72800.0
2024-02-19,73800.0
2024-02-20,73300.0
2024-02-21,73000.0
2024-02-22,73100.0
2024-02-23,72900.0
2024-02-26,72800.0
2024-02-27,72900.0
2024-02-28,73200.0
2024-02-29,73400.0
2024-03-04,74900.0
2024-03-05,73700.0
2024-03-06,72900.0
2024-03-07,72200.0
2024-03-08,73300.0
2024-03-11,72400.0
2024-03-12,73300.0
2024-03-13,74100.0
2024-03-14,74300.0
2024-03-15,72300.0
2024-03-18,72800.0
2024-03-19,72800.0
2024-03-20,76900.0
2024-03-21,79300.0
2024-03-22,78900.0
2024-03-25,78200.0
2024-03-26,79900.0
2024-03-27,79800.0
2024-03-28,80800.0
2024-03-29,82400.0
2024-04-01,82000.0
2024-04-02,85000.0
2024-04-03,84100.0
2024-04-04,85300.0
2024-04-05,84500.0
2024-04-08,84500.0
2024-04-09,83600.0
2024-04-11,84100.0
2024-04-12,83700.0
2024-04-15,82200.0
2024-04-16,80000.0
2024-04-17,78900.0
2024-04-18,79600.0
2024-04-19,77600.0
2024-04-22,76100.0
2024-04-23,75500.0
2024-04-24,78600.0
2024-04-25,76300.0
2024-04-26,76700.0
2024-04-29,76700.0
2024-04-30,77500.0
2024-05-02,78000.0
2024-05-03,77600.0
2024-05-07,81300.0
2024-05-08,81300.0
2024-05-09,79700.0
2024-05-10,79200.0
2024-05-13,78400.0
2024-05-14,78300.0
2024-05-16,78200.0
2024-05-17,77400.0
2024-05-20,78900.0
2024-05-21,78400.0
2024-05-22,77700.0
2024-05-23,78300.0
2024-05-24,75900.0
2024-05-27,77200.0
2024-05-28,77600.0
2024-05-29,75200.0
2024-05-30,73500.0
2024-05-31,73500.0
2024-06-03,75700.0
2024-06-04,75300.0
2024-06-05,77400.0
2024-06-07,77300.0
2024-06-10,75700.0
2024-06-11,75200.0
2024-06-12,76500.0
2024-06-13,78600.0
2024-06-14,79600.0
2024-06-17,78100.0
2024-06-18,79800.0
2024-06-19,81200.0
2024-06-20,81600.0
2024-06-21,80000.0
2024-06-24,80600.0
2024-06-25,80800.0
2024-06-26,81300.0
2024-06-27,81600.0
2024-06-28,81500.0
2024-07-01,81800.0
2024-07-02,81800.0
2024-07-03,81800.0
2024-07-04,84600.0
2024-07-05,87100.0
2024-07-08,87400.0
2024-07-09,87800.0
2024-07-10,87800.0
2024-07-11,87600.0
2024-07-12,84400.0
